date,symbol,name,score,opportunity,risk,confidence,confidence_label,rs3m,trend200,liquidity_risk,volatility,drawdown,roe,growth,margin,debt_ratio,close,currency,sector,market_regime_stock,market_regime_crypto,market_trend200_stock,market_trend200_crypto,run_id,universe_version,config_version,pillar_primary,cluster_official,bucket_type,cycle,r_code,scoring_version
2026-09-10,RI.PA,PERNOD RICARD,16.66,,,40.5,,-0.0505723022800275,-0.1126397208128631,,,,,,,,59.5,EUR,Consumer Defensive,,,,,,,,S12 Luxus & Marken,Beverages - Wineries & Distilleries,pillar,,,
2026-09-10,RIGD.IL,RELIANCE INDS,20.35,,,46.1,,-0.0521031902898631,-0.1162163180132819,,,,,,,,52.5,USD,Energy,,,,,,,,Playground,Oil & Gas Refining & Marketing,playground,,,
2026-09-10,RKLB,"Rocket Lab USA, Inc.",12.83,,,39.0,,-0.4801145053170348,-0.2079898156904429,,,,,,,,63.206298828125,,Industrials,,,,,,,,S20 Sicherheit & Verteidigung,Aerospace & Defense,pillar,,,
2026-09-10,ROK,ROCKWELL AU.,27.7,,,48.5,,-0.1107933846054836,0.001551100880198,,,,,,,,419.6875,USD,Industrials,,,,,,,,S1 Hardware,Specialty Industrial Machinery,pillar,,,
2026-09-10,SAP.DE,SAP SE O.N.,24.15,,,53.9,,0.2402628951029284,0.070003075369637,,,,,,,,177.82000732421875,EUR,Technology,,,,,,,,S2 Gehirn,Software - Application,pillar,,,
2026-09-10,SGM.AX,Sims Limited,22.59,,,51.7,,-0.1241690200948069,0.1371200886934389,,,,,,,,25.34000015258789,AUD,Industrials,,,,,,,,S5 Recycling,Waste Management,pillar,,,
2026-09-10,SLVR.V,SILVER TIGER,9.61,,,25.3,,-0.1600714771977183,0.0284928553377066,,,,,,,,0.7300000190734863,CAD,Basic Materials,,,,,,,,S4 Fundament,Other Precious Metals & Mining,pillar,,,
2026-09-10,SMX,SMX (Security Matters) Public,3.65,,,36.9,,0.2169475572967116,-0.9192161002980967,,,,,,,,17.356000900268555,USD,Industrials,,,,,,,,Playground,Specialty Business Services,playground,,,
2026-09-10,SN.L,SMITH + NEP. DL,21.53,,,53.5,,-0.1646372779159828,-0.1357334205342916,,,,,,,,1025.5,GBp,Healthcare,,,,,,,,S1 Hardware,Medical Devices,pillar,,,
2026-09-10,SNN,SMITH & NEPHEW PLC,21.02,,,47.4,,-0.1282773588599275,-0.1277251659102685,,,,,,,,27.68000030517578,USD,Healthcare,,,,,,,,S1 Hardware,Medical Devices,pillar,,,
2026-09-10,SNOW,SNOWFLAKE INC. A,19.09,,,48.0,,0.3494898915724727,0.5069703391465918,,,,,,,,331.80499267578125,USD,Technology,,,,,,,,S2 Gehirn,Software - Application,pillar,,,
2026-09-10,SOLB.BR,SOLVAY S.A. A,18.8,,,39.3,,-0.0391593945543163,0.0182123623044445,,,,,,,,26.059999465942383,EUR,Basic Materials,,,,,,,,S4 Fundament,Chemicals,pillar,,,
2026-09-10,SPOT,SPOTIFY TECH.,23.63,,,57.0,,0.0458993197466699,0.0343242551596785,,,,,,,,523.27001953125,USD,Communication Services,,,,,,,,S19 Medien & Unterhaltung,Internet Content & Information,pillar,,,
2026-09-10,STLA,Stellantis N.V.,2.93,,,41.9,,-0.2659113183847876,-0.320144746013435,,,,,,,,5.269999980926514,USD,Consumer Cyclical,,,,,,,,S15 Mobilität,Auto Manufacturers,pillar,,,
