row_index,date,symbol,name,status,detail,mapped_yahoo,metric,value,method
,,CRYPTO:ADA,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:BTC,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:DOGE,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:ETH,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:SOL,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:XRP,,yahoo_fetch_failed,No usable daily history returned,,,,
,,DV.V,,yahoo_fetch_failed,No usable daily history returned,,,,
,,SLVR.V,,yahoo_fetch_failed,No usable daily history returned,,,,
585,2026-03-01,US4227041062,,filled,,HL,drawdown,0.3432882628108582,dd_calendar_1y
586,2026-03-01,US45337C1027,,filled,,INCY,volatility,0.02205872540352619,vol_1y
586,2026-03-01,US45337C1027,,filled,,INCY,drawdown,0.2243778954132567,dd_calendar_1y
587,2026-03-01,US4571871023,,filled,,INGR,volatility,0.011955662132190379,vol_1y
587,2026-03-01,US4571871023,,filled,,INGR,drawdown,0.23938922980069932,dd_calendar_1y
588,2026-03-01,US47215P1066,,filled,,JD,volatility,0.022018683648559332,vol_1y
588,2026-03-01,US47215P1066,,filled,,JD,drawdown,0.3958828796928926,dd_calendar_1y
589,2026-03-01,US5006311063,,filled,,KEP,volatility,0.032357658701016936,vol_1y
589,2026-03-01,US5006311063,,filled,,KEP,drawdown,0.16165091108696816,dd_calendar_1y
590,2026-03-01,US54951L1098,,filled,,LC0A.MU,volatility,0.030963486749111185,vol_1y
590,2026-03-01,US54951L1098,,filled,,LC0A.MU,drawdown,0.30857140677315853,dd_calendar_1y
591,2026-03-01,US5502411037,,filled,,LUMN,volatility,0.052038352230057636,vol_1y
591,2026-03-01,US5502411037,,filled,,LUMN,drawdown,0.47337277605647043,dd_calendar_1y
592,2026-03-01,US57636Q1040,,filled,,MA,volatility,0.0153018501644322,vol_1y
592,2026-03-01,US57636Q1040,,filled,,MA,drawdown,0.16950897233728857,dd_calendar_1y
593,2026-03-01,US64110L1061,,filled,,NFLX,volatility,0.02290322728871039,vol_1y
593,2026-03-01,US64110L1061,,filled,,NFLX,drawdown,0.4335127747768319,dd_calendar_1y
594,2026-03-01,US6541061031,,filled,,NKE,volatility,0.026313406725611936,vol_1y
594,2026-03-01,US6541061031,,filled,,NKE,drawdown,0.3221783284143902,dd_calendar_1y
595,2026-03-01,US66981J1025,,filled,,MNSO,volatility,0.03245778870058258,vol_1y
595,2026-03-01,US66981J1025,,filled,,MNSO,drawdown,0.32970482270515755,dd_calendar_1y
596,2026-03-01,US6745991058,,filled,,OXY,volatility,0.02411748005483148,vol_1y
596,2026-03-01,US6745991058,,filled,,OXY,drawdown,0.2741708323885549,dd_calendar_1y
597,2026-03-01,US6821891057,,filled,,ON,volatility,0.0365785027196634,vol_1y
597,2026-03-01,US6821891057,,filled,,ON,drawdown,0.3127554396768708,dd_calendar_1y
598,2026-03-01,US68622V1061,,filled,,OGN,volatility,0.03940533256797872,vol_1y
598,2026-03-01,US68622V1061,,filled,,OGN,drawdown,0.5966969453960275,dd_calendar_1y
599,2026-03-01,US6934831099,,filled,,PKX,volatility,0.02592933270861861,vol_1y
599,2026-03-01,US6934831099,,filled,,PKX,drawdown,0.25573480196403753,dd_calendar_1y
600,2026-03-01,US70450Y1038,,filled,,PYPL,volatility,0.02630013092284976,vol_1y
600,2026-03-01,US70450Y1038,,filled,,PYPL,drawdown,0.499228503047376,dd_calendar_1y
601,2026-03-01,US7170811035,,filled,,PFE,volatility,0.01673495394340798,vol_1y
601,2026-03-01,US7170811035,,filled,,PFE,drawdown,0.1922932547475399,dd_calendar_1y
602,2026-03-01,US74767V1098,,filled,,QS,volatility,0.06532118202669082,vol_1y
602,2026-03-01,US74767V1098,,filled,,QS,drawdown,0.6285249617004612,dd_calendar_1y
603,2026-03-01,US7594701077,,filled,,RIGD.IL,volatility,0.014441568992226891,vol_1y
603,2026-03-01,US7594701077,,filled,,RIGD.IL,drawdown,0.15489551726951256,dd_calendar_1y
604,2026-03-01,US7960542030,,filled,,XSDG.F,volatility,0.04065102047413212,vol_1y
604,2026-03-01,US7960542030,,filled,,XSDG.F,drawdown,0.3482849907727259,dd_calendar_1y
605,2026-03-01,US8522341036,,filled,,XYZ,volatility,0.034611757292099615,vol_1y
605,2026-03-01,US8522341036,,filled,,XYZ,drawdown,0.39477253380364496,dd_calendar_1y
606,2026-03-01,US8740391003,,filled,,TSMN.MX,volatility,0.02315189530259546,vol_1y
606,2026-03-01,US8740391003,,filled,,TSMN.MX,drawdown,0.2230521590883161,dd_calendar_1y
607,2026-03-01,US9043111072,,filled,,UAA,volatility,0.03622570357989686,vol_1y
607,2026-03-01,US9043111072,,filled,,UAA,drawdown,0.4349593480175915,dd_calendar_1y
608,2026-03-01,US91324P1021,,filled,,UNH,volatility,0.03223482469899558,vol_1y
608,2026-03-01,US91324P1021,,filled,,UNH,drawdown,0.6005506367598237,dd_calendar_1y
609,2026-03-01,US98956A1051,,filled,,ZETA,volatility,0.04634982361475673,vol_1y
609,2026-03-01,US98956A1051,,filled,,ZETA,drawdown,0.38606558293304416,dd_calendar_1y
610,2026-03-01,VALE,,filled,,VALE,volatility,0.019508544254640978,vol_1y
610,2026-03-01,VALE,,filled,,VALE,drawdown,0.18940126554525827,dd_calendar_1y
611,2026-03-01,VOW3.DE,,filled,,VOW3.DE,volatility,0.017586133625414113,vol_1y
611,2026-03-01,VOW3.DE,,filled,,VOW3.DE,drawdown,0.23885609933372665,dd_calendar_1y
612,2026-03-01,XOM,,filled,,XOM,volatility,0.015685586287330064,vol_1y
612,2026-03-01,XOM,,filled,,XOM,drawdown,0.16053438194823189,dd_calendar_1y
613,2026-03-01,YASKY,,filled,,YASKY,volatility,0.031638175081579796,vol_1y
613,2026-03-01,YASKY,,filled,,YASKY,drawdown,0.34552884691604036,dd_calendar_1y
614,2026-03-06,0700.HK,,filled,,0700.HK,volatility,0.017664110364119655,vol_1y
614,2026-03-06,0700.HK,,filled,,0700.HK,drawdown,0.259040565889335,dd_calendar_1y
615,2026-03-06,9888.HK,,filled,,9888.HK,volatility,0.03070163402405083,vol_1y
615,2026-03-06,9888.HK,,filled,,9888.HK,drawdown,0.28348909657320875,dd_calendar_1y
616,2026-03-06,9988.HK,,filled,,9988.HK,volatility,0.03079754421809413,vol_1y
616,2026-03-06,9988.HK,,filled,,9988.HK,drawdown,0.31766611645327847,dd_calendar_1y
617,2026-03-06,AAPL,,filled,,AAPL,volatility,0.020411118412884146,vol_1y
617,2026-03-06,AAPL,,filled,,AAPL,drawdown,0.278788675482582,dd_calendar_1y
618,2026-03-06,ABBN.SW,,filled,,ABBN.SW,volatility,0.01719832898992296,vol_1y
618,2026-03-06,ABBN.SW,,filled,,ABBN.SW,drawdown,0.21724620541396245,dd_calendar_1y
619,2026-03-06,ABT,,filled,,ABT,volatility,0.014746077233475001,vol_1y
619,2026-03-06,ABT,,filled,,ABT,drawdown,0.22116359885709103,dd_calendar_1y
620,2026-03-06,ALB,,filled,,ALB,volatility,0.040593562500753695,vol_1y
620,2026-03-06,ALB,,filled,,ALB,drawdown,0.3614290456632099,dd_calendar_1y
621,2026-03-06,ALV.DE,,filled,,ALV.DE,volatility,0.013152443152405859,vol_1y
621,2026-03-06,ALV.DE,,filled,,ALV.DE,drawdown,0.12029012364380931,dd_calendar_1y
622,2026-03-06,AMKR,,filled,,AMKR,volatility,0.04056683844453464,vol_1y
622,2026-03-06,AMKR,,filled,,AMKR,drawdown,0.27946626352975756,dd_calendar_1y
623,2026-03-06,AMZN,,filled,,AMZN,volatility,0.02208891494724778,vol_1y
623,2026-03-06,AMZN,,filled,,AMZN,drawdown,0.2173622311569574,dd_calendar_1y
624,2026-03-06,APLD,,filled,,APLD,volatility,0.08013689234099358,vol_1y
624,2026-03-06,APLD,,filled,,APLD,drawdown,0.5694618077893829,dd_calendar_1y
625,2026-03-06,ASML,,filled,,ASML,volatility,0.02602701338716196,vol_1y
625,2026-03-06,ASML,,filled,,ASML,drawdown,0.1898735858612014,dd_calendar_1y
626,2026-03-06,ASTS,,filled,,ASTS,volatility,0.06332182883698223,vol_1y
626,2026-03-06,ASTS,,filled,,ASTS,drawdown,0.4701640770258677,dd_calendar_1y
627,2026-03-06,ASX,,filled,,ASX,volatility,0.026932081530722598,vol_1y
627,2026-03-06,ASX,,filled,,ASX,drawdown,0.2616915282591272,dd_calendar_1y
628,2026-03-06,AU0000297962,,filled,,NEM.AX,volatility,0.026477056307494168,vol_1y
628,2026-03-06,AU0000297962,,filled,,NEM.AX,drawdown,0.211923254152101,dd_calendar_1y
629,2026-03-06,AUTO.OL,,filled,,AUTO.OL,volatility,0.044573662455206935,vol_1y
629,2026-03-06,AUTO.OL,,filled,,AUTO.OL,drawdown,0.5818345194943639,dd_calendar_1y
630,2026-03-06,BAYN.DE,,filled,,BAYN.DE,volatility,0.02602047115079013,vol_1y
630,2026-03-06,BAYN.DE,,filled,,BAYN.DE,drawdown,0.2620906785863757,dd_calendar_1y
631,2026-03-06,BE0003470755,,filled,,SOLB.BR,volatility,0.017585128649331105,vol_1y
631,2026-03-06,BE0003470755,,filled,,SOLB.BR,drawdown,0.2433092184458875,dd_calendar_1y
632,2026-03-06,BIDU,,filled,,BIDU,volatility,0.030411854640186645,vol_1y
632,2026-03-06,BIDU,,filled,,BIDU,drawdown,0.27436624904667783,dd_calendar_1y
633,2026-03-06,BLK,,filled,,BLK,volatility,0.01819497868170346,vol_1y
633,2026-03-06,BLK,,filled,,BLK,drawdown,0.19719460510392062,dd_calendar_1y
634,2026-03-06,BRVALEACNOR0,,filled,,VALE,volatility,0.020016879401426307,vol_1y
634,2026-03-06,BRVALEACNOR0,,filled,,VALE,drawdown,0.18940126554525827,dd_calendar_1y
635,2026-03-06,CA00831V2057,,filled,,AAGFF,volatility,0.05744265809453112,vol_1y
635,2026-03-06,CA00831V2057,,filled,,AAGFF,drawdown,0.4049159027042465,dd_calendar_1y
636,2026-03-06,CA0084741085,,filled,,AEM,volatility,0.02647594530641146,vol_1y
636,2026-03-06,CA0084741085,,filled,,AEM,drawdown,0.1635941576555482,dd_calendar_1y
637,2026-03-06,CA0115321089,,filled,,AGI.TO,volatility,0.029989153607520944,vol_1y
637,2026-03-06,CA0115321089,,filled,,AGI.TO,drawdown,0.21016377127638886,dd_calendar_1y
638,2026-03-06,CA0539061030,,filled,,ASM.TO,volatility,0.05272201080509693,vol_1y
638,2026-03-06,CA0539061030,,filled,,ASM.TO,drawdown,0.3621444524381038,dd_calendar_1y
639,2026-03-06,CA06849F1080,,filled,,ABX.TO,volatility,0.026240160051117505,vol_1y
639,2026-03-06,CA06849F1080,,filled,,ABX.TO,drawdown,0.16323412072907273,dd_calendar_1y
640,2026-03-06,CA11777Q2099,,filled,,BTO.TO,volatility,0.03263105422893543,vol_1y
640,2026-03-06,CA11777Q2099,,filled,,BTO.TO,drawdown,0.3557691276494651,dd_calendar_1y
641,2026-03-06,CA2546771072,,filled,,DSV.TO,volatility,0.049982746379323706,vol_1y
641,2026-03-06,CA2546771072,,filled,,DSV.TO,drawdown,0.24299069661166095,dd_calendar_1y
643,2026-03-06,CA29258Y1034,,filled,,EDR.TO,volatility,0.04969776522010301,vol_1y
643,2026-03-06,CA29258Y1034,,filled,,EDR.TO,drawdown,0.3673758982292906,dd_calendar_1y
644,2026-03-06,CA29446Y5020,,filled,,EQX.TO,volatility,0.03452271697095817,vol_1y
644,2026-03-06,CA29446Y5020,,filled,,EQX.TO,drawdown,0.23198418130153087,dd_calendar_1y
645,2026-03-06,CA32076V1031,,filled,,AG.TO,volatility,0.04546414896657439,vol_1y
645,2026-03-06,CA32076V1031,,filled,,AG.TO,drawdown,0.30129991786311316,dd_calendar_1y
646,2026-03-06,CA38171A2092,,filled,,GOT.V,volatility,0.04285348219462424,vol_1y
646,2026-03-06,CA38171A2092,,filled,,GOT.V,drawdown,0.4340176249357022,dd_calendar_1y
647,2026-03-06,CA5589221004,,filled,,MGMA.V,volatility,0.08739705096438768,vol_1y
647,2026-03-06,CA5589221004,,filled,,MGMA.V,drawdown,0.6530612275929115,dd_calendar_1y
648,2026-03-06,CA6979001089,,filled,,PAAS.TO,volatility,0.034176763769398114,vol_1y
648,2026-03-06,CA6979001089,,filled,,PAAS.TO,drawdown,0.20795939767802907,dd_calendar_1y
650,2026-03-06,CA92859G6085,,filled,,VZLA.TO,volatility,0.04180279939142003,vol_1y
650,2026-03-06,CA92859G6085,,filled,,VZLA.TO,drawdown,0.4686825102931941,dd_calendar_1y
651,2026-03-06,CA9628791027,,filled,,WPM.TO,volatility,0.025258296692272704,vol_1y
651,2026-03-06,CA9628791027,,filled,,WPM.TO,drawdown,0.17106826547390064,dd_calendar_1y
652,2026-03-06,CCJ,,filled,,CCJ,volatility,0.03364321120138001,vol_1y
652,2026-03-06,CCJ,,filled,,CCJ,drawdown,0.25694508746340994,dd_calendar_1y
653,2026-03-06,CDNL,,filled,,CDNL,volatility,0.058209211214778844,vol_1y
653,2026-03-06,CDNL,,filled,,CDNL,drawdown,0.2569982809417143,dd_calendar_1y
654,2026-03-06,CGNX,,filled,,CGNX,volatility,0.03798968681202049,vol_1y
654,2026-03-06,CGNX,,filled,,CGNX,drawdown,0.3149837661545293,dd_calendar_1y
655,2026-03-06,CNE1000003W8,,filled,,0857.HK,volatility,0.018567813357364824,vol_1y
655,2026-03-06,CNE1000003W8,,filled,,0857.HK,drawdown,0.1900311221337504,dd_calendar_1y
656,2026-03-06,CNE100000502,,filled,,2899.HK,volatility,0.030018483814092826,vol_1y
656,2026-03-06,CNE100000502,,filled,,2899.HK,drawdown,0.2265371820253158,dd_calendar_1y
657,2026-03-06,CNE100006CQ4,,filled,,9880.HK,volatility,0.04067587933692831,vol_1y
657,2026-03-06,CNE100006CQ4,,filled,,9880.HK,drawdown,0.45654204181421587,dd_calendar_1y
658,2026-03-06,CNE100006WS8,,filled,,3750.HK,volatility,0.025250334525617816,vol_1y
658,2026-03-06,CNE100006WS8,,filled,,3750.HK,drawdown,0.23832928844874735,dd_calendar_1y
665,2026-03-06,CSTM,,filled,,CSTM,volatility,0.03132573467070476,vol_1y
665,2026-03-06,CSTM,,filled,,CSTM,drawdown,0.37245317669136113,dd_calendar_1y
666,2026-03-06,CVX,,filled,,CVX,volatility,0.01570071498863822,vol_1y
666,2026-03-06,CVX,,filled,,CVX,drawdown,0.20639729916472582,dd_calendar_1y
667,2026-03-06,DB1.DE,,filled,,DB1.DE,volatility,0.015368072360054108,vol_1y
667,2026-03-06,DB1.DE,,filled,,DB1.DE,drawdown,0.2961453914619113,dd_calendar_1y
668,2026-03-06,DE0005785802,,filled,,FME.DE,volatility,0.0179255459345406,vol_1y
668,2026-03-06,DE0005785802,,filled,,FME.DE,drawdown,0.3144054786149312,dd_calendar_1y
669,2026-03-06,DE0007446007,,filled,,TTK.DE,volatility,0.02110291403221182,vol_1y
669,2026-03-06,DE0007446007,,filled,,TTK.DE,drawdown,0.6365383394089502,dd_calendar_1y
669,2026-03-06,DE0007446007,,filled,,TTK.DE,rs3m,-0.24361000584027337,rel_current63
669,2026-03-06,DE0007446007,,filled,,TTK.DE,trend200,-0.4025298716187342,trend_200
670,2026-03-06,DE000ENER6Y0,,filled,,ENR.DE,volatility,0.030437072535666857,vol_1y
670,2026-03-06,DE000ENER6Y0,,filled,,ENR.DE,drawdown,0.2287166213666455,dd_calendar_1y
670,2026-03-06,DE000ENER6Y0,,filled,,ENR.DE,rs3m,0.34487121794860065,rel_current63
670,2026-03-06,DE000ENER6Y0,,filled,,ENR.DE,trend200,0.35902720415253775,trend_200
671,2026-03-06,DK0062498333,,filled,,NOVO-B.CO,volatility,0.035562774722555035,vol_1y
671,2026-03-06,DK0062498333,,filled,,NOVO-B.CO,drawdown,0.6111680103380931,dd_calendar_1y
672,2026-03-06,DVLT,,filled,,DVLT,volatility,0.12927754499179914,vol_1y
672,2026-03-06,DVLT,,filled,,DVLT,drawdown,0.8479532253431973,dd_calendar_1y
673,2026-03-06,FANUY,,filled,,FANUY,volatility,0.025369477405065285,vol_1y
673,2026-03-06,FANUY,,filled,,FANUY,drawdown,0.25524927223823557,dd_calendar_1y
674,2026-03-06,FCX,,filled,,FCX,volatility,0.031711324700278626,vol_1y
674,2026-03-06,FCX,,filled,,FCX,drawdown,0.3222506333786649,dd_calendar_1y
675,2026-03-06,FIGR,,filled,,FIGR,volatility,0.07190216113796727,vol_1y
675,2026-03-06,FIGR,,filled,,FIGR,drawdown,0.6579623943435748,dd_calendar_1y
676,2026-03-06,FLNC,,filled,,FLNC,volatility,0.0691414368160038,vol_1y
676,2026-03-06,FLNC,,filled,,FLNC,drawdown,0.5414210380734725,dd_calendar_1y
677,2026-03-06,FR0000120693,,filled,,RI.PA,volatility,0.018004488807161854,vol_1y
677,2026-03-06,FR0000120693,,filled,,RI.PA,drawdown,0.28034265025910154,dd_calendar_1y
678,2026-03-06,FR0000121014,,filled,,MC.PA,volatility,0.02030011575137167,vol_1y
678,2026-03-06,FR0000121014,,filled,,MC.PA,drawdown,0.3197409631997208,dd_calendar_1y
679,2026-03-06,FSLR,,filled,,FSLR,volatility,0.0403434704404078,vol_1y
679,2026-03-06,FSLR,,filled,,FSLR,drawdown,0.33514877842290636,dd_calendar_1y
680,2026-03-06,GB0009223206,,filled,,SN.L,volatility,0.01814933252636668,vol_1y
680,2026-03-06,GB0009223206,,filled,,SN.L,drawdown,0.19246743743366446,dd_calendar_1y
681,2026-03-06,GB00B2QPKJ12,,filled,,FRES.L,volatility,0.03222027969425627,vol_1y
681,2026-03-06,GB00B2QPKJ12,,filled,,FRES.L,drawdown,0.20953237844576078,dd_calendar_1y
682,2026-03-06,GMED,,filled,,GMED,volatility,0.03385235333895976,vol_1y
682,2026-03-06,GMED,,filled,,GMED,drawdown,0.3296732084376901,dd_calendar_1y
683,2026-03-06,GOOGL,,filled,,GOOGL,volatility,0.01944985503564574,vol_1y
683,2026-03-06,GOOGL,,filled,,GOOGL,drawdown,0.16676271522203634,dd_calendar_1y
684,2026-03-06,HMY,,filled,,HMY,volatility,0.04063478872046408,vol_1y
684,2026-03-06,HMY,,filled,,HMY,drawdown,0.3063927289635353,dd_calendar_1y
685,2026-03-06,IFX.DE,,filled,,IFX.DE,volatility,0.024237293443396347,vol_1y
685,2026-03-06,IFX.DE,,filled,,IFX.DE,drawdown,0.3390797028700714,dd_calendar_1y
686,2026-03-06,INCY,,filled,,INCY,volatility,0.022072490484590212,vol_1y
686,2026-03-06,INCY,,filled,,INCY,drawdown,0.2243778954132567,dd_calendar_1y
687,2026-03-06,ISRG,,filled,,ISRG,volatility,0.022109473587908494,vol_1y
687,2026-03-06,ISRG,,filled,,ISRG,drawdown,0.24092660973833957,dd_calendar_1y
688,2026-03-06,JE00BF50RG45,,filled,,YCA.L,volatility,0.023653376532711188,vol_1y
688,2026-03-06,JE00BF50RG45,,filled,,YCA.L,drawdown,0.17273897353021994,dd_calendar_1y
689,2026-03-06,JNJ,,filled,,JNJ,volatility,0.01204782795341178,vol_1y
689,2026-03-06,JNJ,,filled,,JNJ,drawdown,0.1272511479647057,dd_calendar_1y
690,2026-03-06,JP3236200006,,filled,,6861.T,volatility,0.020811242584999542,vol_1y
690,2026-03-06,JP3236200006,,filled,,6861.T,drawdown,0.18273021499552444,dd_calendar_1y
691,2026-03-06,JP3902400005,,filled,,6503.T,volatility,0.024116535200971498,vol_1y
691,2026-03-06,JP3902400005,,filled,,6503.T,drawdown,0.24084525790677958,dd_calendar_1y
692,2026-03-06,KEP,,filled,,KEP,volatility,0.03294443548604021,vol_1y
692,2026-03-06,KEP,,filled,,KEP,drawdown,0.2979363816415974,dd_calendar_1y
693,2026-03-06,KLAC,,filled,,KLAC,volatility,0.03060522624212026,vol_1y
693,2026-03-06,KLAC,,filled,,KLAC,drawdown,0.2240680946660657,dd_calendar_1y
694,2026-03-06,KO,,filled,,KO,volatility,0.010613408058182255,vol_1y
694,2026-03-06,KO,,filled,,KO,drawdown,0.09818503430393366,dd_calendar_1y
695,2026-03-06,KYG875721634,,filled,,0700.HK,volatility,0.017664110364119655,vol_1y
695,2026-03-06,KYG875721634,,filled,,0700.HK,drawdown,0.259040565889335,dd_calendar_1y
696,2026-03-06,KYG9830T1067,,filled,,1810.HK,volatility,0.027827440280160296,vol_1y
696,2026-03-06,KYG9830T1067,,filled,,1810.HK,drawdown,0.47497923320718305,dd_calendar_1y
697,2026-03-06,LGO,,filled,,LGO,volatility,0.058951443237441115,vol_1y
697,2026-03-06,LGO,,filled,,LGO,drawdown,0.6468253998289063,dd_calendar_1y
698,2026-03-06,LRCX,,filled,,LRCX,volatility,0.03305713636662885,vol_1y
698,2026-03-06,LRCX,,filled,,LRCX,drawdown,0.25211995793033193,dd_calendar_1y
699,2026-03-06,LU1778762911,,filled,,SPOT,volatility,0.029441791069649132,vol_1y
699,2026-03-06,LU1778762911,,filled,,SPOT,drawdown,0.4680371349237977,dd_calendar_1y
700,2026-03-06,MBLY,,filled,,MBLY,volatility,0.034897963044906305,vol_1y
700,2026-03-06,MBLY,,filled,,MBLY,drawdown,0.5801886655707076,dd_calendar_1y
701,2026-03-06,MELI,,filled,,MELI,volatility,0.02476803048625289,vol_1y
701,2026-03-06,MELI,,filled,,MELI,drawdown,0.3442032397023267,dd_calendar_1y
702,2026-03-06,META,,filled,,META,volatility,0.024754859464596237,vol_1y
702,2026-03-06,META,,filled,,META,drawdown,0.25373705263033874,dd_calendar_1y
703,2026-03-06,MSFT,,filled,,MSFT,volatility,0.016672103554194222,vol_1y
703,2026-03-06,MSFT,,filled,,MSFT,drawdown,0.2877879592652709,dd_calendar_1y
704,2026-03-06,MU,,filled,,MU,volatility,0.040431823354272305,vol_1y
704,2026-03-06,MU,,filled,,MU,drawdown,0.37150357298893755,dd_calendar_1y
705,2026-03-06,NDA.DE,,filled,,NDA.DE,volatility,0.02021437314517576,vol_1y
705,2026-03-06,NDA.DE,,filled,,NDA.DE,drawdown,0.21657199790188986,dd_calendar_1y
706,2026-03-06,NESN.SW,,filled,,NESN.SW,volatility,0.012828868260985653,vol_1y
706,2026-03-06,NESN.SW,,filled,,NESN.SW,drawdown,0.19963921664251094,dd_calendar_1y
707,2026-03-06,NRDS,,filled,,NRDS,volatility,0.035424843074846085,vol_1y
707,2026-03-06,NRDS,,filled,,NRDS,drawdown,0.42435656618822903,dd_calendar_1y
708,2026-03-06,NVDA,,filled,,NVDA,volatility,0.02674611713652771,vol_1y
708,2026-03-06,NVDA,,filled,,NVDA,drawdown,0.22487058234236967,dd_calendar_1y
709,2026-03-06,NXP,,filled,,NXP,volatility,0.0043692555820244745,vol_1y
709,2026-03-06,NXP,,filled,,NXP,drawdown,0.05777291285372377,dd_calendar_1y
710,2026-03-06,ON,,filled,,ON,volatility,0.03657329988894245,vol_1y
710,2026-03-06,ON,,filled,,ON,drawdown,0.30056916485354424,dd_calendar_1y
711,2026-03-06,ORCL,,filled,,ORCL,volatility,0.038590709315363,vol_1y
711,2026-03-06,ORCL,,filled,,ORCL,drawdown,0.5824985722645646,dd_calendar_1y
712,2026-03-06,OXY,,filled,,OXY,volatility,0.02404934477961583,vol_1y
712,2026-03-06,OXY,,filled,,OXY,drawdown,0.2741708323885549,dd_calendar_1y
713,2026-03-06,PEP,,filled,,PEP,volatility,0.014270613655239994,vol_1y
713,2026-03-06,PEP,,filled,,PEP,drawdown,0.17791984375301473,dd_calendar_1y
714,2026-03-06,PG,,filled,,PG,volatility,0.011926337368278738,vol_1y
714,2026-03-06,PG,,filled,,PG,drawdown,0.20101954364574204,dd_calendar_1y
715,2026-03-06,PGY,,filled,,PGY,volatility,0.05419931653206122,vol_1y
715,2026-03-06,PGY,,filled,,PGY,drawdown,0.757133074416896,dd_calendar_1y
716,2026-03-06,PKX,,filled,,PKX,volatility,0.025969862383498476,vol_1y
716,2026-03-06,PKX,,filled,,PKX,drawdown,0.25573480196403753,dd_calendar_1y
717,2026-03-06,PL,,filled,,PL,volatility,0.06480748369358895,vol_1y
717,2026-03-06,PL,,filled,,PL,drawdown,0.31481483321130943,dd_calendar_1y
718,2026-03-06,PLTR,,filled,,PLTR,volatility,0.0375884603442073,vol_1y
718,2026-03-06,PLTR,,filled,,PLTR,drawdown,0.378125297361536,dd_calendar_1y
719,2026-03-06,PM,,filled,,PM,volatility,0.01587327976934243,vol_1y
719,2026-03-06,PM,,filled,,PM,drawdown,0.2063634457729916,dd_calendar_1y
720,2026-03-06,PPTA,,filled,,PPTA,volatility,0.051010328620907104,vol_1y
720,2026-03-06,PPTA,,filled,,PPTA,drawdown,0.3172136393978049,dd_calendar_1y
721,2026-03-06,QBTS,,filled,,QBTS,volatility,0.08203866880443703,vol_1y
721,2026-03-06,QBTS,,filled,,QBTS,drawdown,0.6156766513260972,dd_calendar_1y
722,2026-03-06,QS,,filled,,QS,volatility,0.06527555798136016,vol_1y
722,2026-03-06,QS,,filled,,QS,drawdown,0.645336237936977,dd_calendar_1y
723,2026-03-06,RCAT,,filled,,RCAT,volatility,0.07424160705975955,vol_1y
723,2026-03-06,RCAT,,filled,,RCAT,drawdown,0.6007802457218128,dd_calendar_1y
724,2026-03-06,RGTI,,filled,,RGTI,volatility,0.07283568767987869,vol_1y
724,2026-03-06,RGTI,,filled,,RGTI,drawdown,0.7342030468421666,dd_calendar_1y
725,2026-03-06,RHM.DE,,filled,,RHM.DE,volatility,0.029237270837543204,vol_1y
725,2026-03-06,RHM.DE,,filled,,RHM.DE,drawdown,0.27432738017293035,dd_calendar_1y
726,2026-03-06,RKLB,,filled,,RKLB,volatility,0.05282584985124689,vol_1y
726,2026-03-06,RKLB,,filled,,RKLB,drawdown,0.43005628041721455,dd_calendar_1y
727,2026-03-06,ROK,,filled,,ROK,volatility,0.020422349178475425,vol_1y
727,2026-03-06,ROK,,filled,,ROK,drawdown,0.20817964693607094,dd_calendar_1y
728,2026-03-06,SAP.DE,,filled,,SAP.DE,volatility,0.022275107508282828,vol_1y
728,2026-03-06,SAP.DE,,filled,,SAP.DE,drawdown,0.39555721903902796,dd_calendar_1y
729,2026-03-06,SMX,,filled,,SMX,volatility,0.3866918271153664,vol_1y
729,2026-03-06,SMX,,filled,,SMX,drawdown,0.998688952613358,dd_calendar_1y
730,2026-03-06,SNN,,filled,,SNN,volatility,0.018763668491130987,vol_1y
730,2026-03-06,SNN,,filled,,SNN,drawdown,0.16887000070223646,dd_calendar_1y
731,2026-03-06,SNOW,,filled,,SNOW,volatility,0.032496839509260814,vol_1y
731,2026-03-06,SNOW,,filled,,SNOW,drawdown,0.4345457226281102,dd_calendar_1y
732,2026-03-06,STLA,,filled,,STLA,volatility,0.03603053938907865,vol_1y
732,2026-03-06,STLA,,filled,,STLA,drawdown,0.41006599316171444,dd_calendar_1y
733,2026-03-06,SYK,,filled,,SYK,volatility,0.013861562328658887,vol_1y
733,2026-03-06,SYK,,filled,,SYK,drawdown,0.1330462250148038,dd_calendar_1y
734,2026-03-06,SYM,,filled,,SYM,volatility,0.0592864920900666,vol_1y
734,2026-03-06,SYM,,filled,,SYM,drawdown,0.44318443400818663,dd_calendar_1y
